family,condition,seed,train_eps,rob_lam,eps,score,variant,coverage,selective_risk,n_retained
deterministic,robust,1,0.08,0.25,0.15,mutual_information,delta,0.6,0.3,30
deterministic,robust,1,0.08,0.25,0.15,mutual_information,delta,0.7,0.2857142857142857,35
deterministic,robust,1,0.08,0.25,0.15,mutual_information,delta,0.8,0.3,40
deterministic,robust,1,0.08,0.25,0.15,mutual_information,delta,0.9,0.3333333333333333,45
deterministic,robust,1,0.08,0.25,0.15,mutual_information,delta,1.0,0.32,50
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,clean,0.1,0.2,5
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,clean,0.2,0.2,10
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,clean,0.3,0.2,15
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,clean,0.4,0.2,20
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,clean,0.5,0.2,25
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,clean,0.6,0.2,30
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,clean,0.7,0.22857142857142856,35
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,clean,0.8,0.3,40
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,clean,0.9,0.28888888888888886,45
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,clean,1.0,0.32,50
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,adv,0.1,0.6,5
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,adv,0.2,0.3,10
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,adv,0.3,0.2,15
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,adv,0.4,0.25,20
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,adv,0.5,0.28,25
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,adv,0.6,0.23333333333333334,30
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,adv,0.7,0.2571428571428571,35
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,adv,0.8,0.25,40
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,adv,0.9,0.26666666666666666,45
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,adv,1.0,0.32,50
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,delta,0.1,0.6,5
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,delta,0.2,0.3,10
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,delta,0.3,0.2,15
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,delta,0.4,0.25,20
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,delta,0.5,0.28,25
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,delta,0.6,0.23333333333333334,30
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,delta,0.7,0.2571428571428571,35
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,delta,0.8,0.25,40
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,delta,0.9,0.26666666666666666,45
deterministic,robust,1,0.08,0.25,0.15,one_minus_confidence,delta,1.0,0.32,50
deterministic,robust,2,0.08,0.25,0.01,mutual_information,clean,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.01,mutual_information,clean,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.01,mutual_information,clean,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.01,mutual_information,clean,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.01,mutual_information,clean,0.5,0.0,25
deterministic,robust,2,0.08,0.25,0.01,mutual_information,clean,0.6,0.0,30
deterministic,robust,2,0.08,0.25,0.01,mutual_information,clean,0.7,0.0,35
deterministic,robust,2,0.08,0.25,0.01,mutual_information,clean,0.8,0.0,40
deterministic,robust,2,0.08,0.25,0.01,mutual_information,clean,0.9,0.0,45
deterministic,robust,2,0.08,0.25,0.01,mutual_information,clean,1.0,0.0,50
deterministic,robust,2,0.08,0.25,0.01,mutual_information,adv,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.01,mutual_information,adv,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.01,mutual_information,adv,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.01,mutual_information,adv,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.01,mutual_information,adv,0.5,0.0,25
deterministic,robust,2,0.08,0.25,0.01,mutual_information,adv,0.6,0.0,30
deterministic,robust,2,0.08,0.25,0.01,mutual_information,adv,0.7,0.0,35
deterministic,robust,2,0.08,0.25,0.01,mutual_information,adv,0.8,0.0,40
deterministic,robust,2,0.08,0.25,0.01,mutual_information,adv,0.9,0.0,45
deterministic,robust,2,0.08,0.25,0.01,mutual_information,adv,1.0,0.0,50
deterministic,robust,2,0.08,0.25,0.01,mutual_information,delta,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.01,mutual_information,delta,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.01,mutual_information,delta,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.01,mutual_information,delta,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.01,mutual_information,delta,0.5,0.0,25
deterministic,robust,2,0.08,0.25,0.01,mutual_information,delta,0.6,0.0,30
deterministic,robust,2,0.08,0.25,0.01,mutual_information,delta,0.7,0.0,35
deterministic,robust,2,0.08,0.25,0.01,mutual_information,delta,0.8,0.0,40
deterministic,robust,2,0.08,0.25,0.01,mutual_information,delta,0.9,0.0,45
deterministic,robust,2,0.08,0.25,0.01,mutual_information,delta,1.0,0.0,50
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,clean,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,clean,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,clean,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,clean,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,clean,0.5,0.0,25
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,clean,0.6,0.0,30
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,clean,0.7,0.0,35
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,clean,0.8,0.0,40
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,clean,0.9,0.0,45
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,clean,1.0,0.0,50
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,adv,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,adv,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,adv,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,adv,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,adv,0.5,0.0,25
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,adv,0.6,0.0,30
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,adv,0.7,0.0,35
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,adv,0.8,0.0,40
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,adv,0.9,0.0,45
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,adv,1.0,0.0,50
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,delta,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,delta,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,delta,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,delta,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,delta,0.5,0.0,25
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,delta,0.6,0.0,30
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,delta,0.7,0.0,35
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,delta,0.8,0.0,40
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,delta,0.9,0.0,45
deterministic,robust,2,0.08,0.25,0.01,one_minus_confidence,delta,1.0,0.0,50
deterministic,robust,2,0.08,0.25,0.03,mutual_information,clean,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.03,mutual_information,clean,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.03,mutual_information,clean,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.03,mutual_information,clean,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.03,mutual_information,clean,0.5,0.0,25
deterministic,robust,2,0.08,0.25,0.03,mutual_information,clean,0.6,0.0,30
deterministic,robust,2,0.08,0.25,0.03,mutual_information,clean,0.7,0.0,35
deterministic,robust,2,0.08,0.25,0.03,mutual_information,clean,0.8,0.0,40
deterministic,robust,2,0.08,0.25,0.03,mutual_information,clean,0.9,0.0,45
deterministic,robust,2,0.08,0.25,0.03,mutual_information,clean,1.0,0.0,50
deterministic,robust,2,0.08,0.25,0.03,mutual_information,adv,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.03,mutual_information,adv,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.03,mutual_information,adv,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.03,mutual_information,adv,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.03,mutual_information,adv,0.5,0.0,25
deterministic,robust,2,0.08,0.25,0.03,mutual_information,adv,0.6,0.0,30
deterministic,robust,2,0.08,0.25,0.03,mutual_information,adv,0.7,0.0,35
deterministic,robust,2,0.08,0.25,0.03,mutual_information,adv,0.8,0.0,40
deterministic,robust,2,0.08,0.25,0.03,mutual_information,adv,0.9,0.0,45
deterministic,robust,2,0.08,0.25,0.03,mutual_information,adv,1.0,0.0,50
deterministic,robust,2,0.08,0.25,0.03,mutual_information,delta,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.03,mutual_information,delta,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.03,mutual_information,delta,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.03,mutual_information,delta,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.03,mutual_information,delta,0.5,0.0,25
deterministic,robust,2,0.08,0.25,0.03,mutual_information,delta,0.6,0.0,30
deterministic,robust,2,0.08,0.25,0.03,mutual_information,delta,0.7,0.0,35
deterministic,robust,2,0.08,0.25,0.03,mutual_information,delta,0.8,0.0,40
deterministic,robust,2,0.08,0.25,0.03,mutual_information,delta,0.9,0.0,45
deterministic,robust,2,0.08,0.25,0.03,mutual_information,delta,1.0,0.0,50
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,clean,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,clean,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,clean,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,clean,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,clean,0.5,0.0,25
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,clean,0.6,0.0,30
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,clean,0.7,0.0,35
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,clean,0.8,0.0,40
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,clean,0.9,0.0,45
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,clean,1.0,0.0,50
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,adv,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,adv,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,adv,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,adv,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,adv,0.5,0.0,25
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,adv,0.6,0.0,30
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,adv,0.7,0.0,35
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,adv,0.8,0.0,40
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,adv,0.9,0.0,45
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,adv,1.0,0.0,50
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,delta,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,delta,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,delta,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,delta,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,delta,0.5,0.0,25
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,delta,0.6,0.0,30
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,delta,0.7,0.0,35
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,delta,0.8,0.0,40
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,delta,0.9,0.0,45
deterministic,robust,2,0.08,0.25,0.03,one_minus_confidence,delta,1.0,0.0,50
deterministic,robust,2,0.08,0.25,0.05,mutual_information,clean,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.05,mutual_information,clean,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.05,mutual_information,clean,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.05,mutual_information,clean,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.05,mutual_information,clean,0.5,0.0,25
deterministic,robust,2,0.08,0.25,0.05,mutual_information,clean,0.6,0.0,30
deterministic,robust,2,0.08,0.25,0.05,mutual_information,clean,0.7,0.0,35
deterministic,robust,2,0.08,0.25,0.05,mutual_information,clean,0.8,0.0,40
deterministic,robust,2,0.08,0.25,0.05,mutual_information,clean,0.9,0.0,45
deterministic,robust,2,0.08,0.25,0.05,mutual_information,clean,1.0,0.0,50
deterministic,robust,2,0.08,0.25,0.05,mutual_information,adv,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.05,mutual_information,adv,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.05,mutual_information,adv,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.05,mutual_information,adv,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.05,mutual_information,adv,0.5,0.0,25
deterministic,robust,2,0.08,0.25,0.05,mutual_information,adv,0.6,0.0,30
deterministic,robust,2,0.08,0.25,0.05,mutual_information,adv,0.7,0.0,35
deterministic,robust,2,0.08,0.25,0.05,mutual_information,adv,0.8,0.0,40
deterministic,robust,2,0.08,0.25,0.05,mutual_information,adv,0.9,0.0,45
deterministic,robust,2,0.08,0.25,0.05,mutual_information,adv,1.0,0.0,50
deterministic,robust,2,0.08,0.25,0.05,mutual_information,delta,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.05,mutual_information,delta,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.05,mutual_information,delta,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.05,mutual_information,delta,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.05,mutual_information,delta,0.5,0.0,25
deterministic,robust,2,0.08,0.25,0.05,mutual_information,delta,0.6,0.0,30
deterministic,robust,2,0.08,0.25,0.05,mutual_information,delta,0.7,0.0,35
deterministic,robust,2,0.08,0.25,0.05,mutual_information,delta,0.8,0.0,40
deterministic,robust,2,0.08,0.25,0.05,mutual_information,delta,0.9,0.0,45
deterministic,robust,2,0.08,0.25,0.05,mutual_information,delta,1.0,0.0,50
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,clean,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,clean,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,clean,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,clean,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,clean,0.5,0.0,25
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,clean,0.6,0.0,30
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,clean,0.7,0.0,35
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,clean,0.8,0.0,40
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,clean,0.9,0.0,45
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,clean,1.0,0.0,50
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,adv,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,adv,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,adv,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,adv,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,adv,0.5,0.0,25
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,adv,0.6,0.0,30
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,adv,0.7,0.0,35
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,adv,0.8,0.0,40
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,adv,0.9,0.0,45
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,adv,1.0,0.0,50
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,delta,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,delta,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,delta,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,delta,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,delta,0.5,0.0,25
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,delta,0.6,0.0,30
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,delta,0.7,0.0,35
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,delta,0.8,0.0,40
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,delta,0.9,0.0,45
deterministic,robust,2,0.08,0.25,0.05,one_minus_confidence,delta,1.0,0.0,50
deterministic,robust,2,0.08,0.25,0.07,mutual_information,clean,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.07,mutual_information,clean,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.07,mutual_information,clean,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.07,mutual_information,clean,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.07,mutual_information,clean,0.5,0.0,25
deterministic,robust,2,0.08,0.25,0.07,mutual_information,clean,0.6,0.0,30
deterministic,robust,2,0.08,0.25,0.07,mutual_information,clean,0.7,0.0,35
deterministic,robust,2,0.08,0.25,0.07,mutual_information,clean,0.8,0.0,40
deterministic,robust,2,0.08,0.25,0.07,mutual_information,clean,0.9,0.0,45
deterministic,robust,2,0.08,0.25,0.07,mutual_information,clean,1.0,0.02,50
deterministic,robust,2,0.08,0.25,0.07,mutual_information,adv,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.07,mutual_information,adv,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.07,mutual_information,adv,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.07,mutual_information,adv,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.07,mutual_information,adv,0.5,0.04,25
deterministic,robust,2,0.08,0.25,0.07,mutual_information,adv,0.6,0.03333333333333333,30
deterministic,robust,2,0.08,0.25,0.07,mutual_information,adv,0.7,0.02857142857142857,35
deterministic,robust,2,0.08,0.25,0.07,mutual_information,adv,0.8,0.025,40
deterministic,robust,2,0.08,0.25,0.07,mutual_information,adv,0.9,0.022222222222222223,45
deterministic,robust,2,0.08,0.25,0.07,mutual_information,adv,1.0,0.02,50
deterministic,robust,2,0.08,0.25,0.07,mutual_information,delta,0.1,0.2,5
deterministic,robust,2,0.08,0.25,0.07,mutual_information,delta,0.2,0.1,10
deterministic,robust,2,0.08,0.25,0.07,mutual_information,delta,0.3,0.06666666666666667,15
deterministic,robust,2,0.08,0.25,0.07,mutual_information,delta,0.4,0.05,20
deterministic,robust,2,0.08,0.25,0.07,mutual_information,delta,0.5,0.04,25
deterministic,robust,2,0.08,0.25,0.07,mutual_information,delta,0.6,0.03333333333333333,30
deterministic,robust,2,0.08,0.25,0.07,mutual_information,delta,0.7,0.02857142857142857,35
deterministic,robust,2,0.08,0.25,0.07,mutual_information,delta,0.8,0.025,40
deterministic,robust,2,0.08,0.25,0.07,mutual_information,delta,0.9,0.022222222222222223,45
deterministic,robust,2,0.08,0.25,0.07,mutual_information,delta,1.0,0.02,50
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,clean,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,clean,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,clean,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,clean,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,clean,0.5,0.0,25
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,clean,0.6,0.0,30
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,clean,0.7,0.0,35
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,clean,0.8,0.0,40
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,clean,0.9,0.0,45
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,clean,1.0,0.02,50
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,adv,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,adv,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,adv,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,adv,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,adv,0.5,0.0,25
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,adv,0.6,0.0,30
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,adv,0.7,0.0,35
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,adv,0.8,0.0,40
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,adv,0.9,0.022222222222222223,45
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,adv,1.0,0.02,50
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,delta,0.1,0.0,5
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,delta,0.2,0.0,10
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,delta,0.3,0.0,15
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,delta,0.4,0.0,20
deterministic,robust,2,0.08,0.25,0.07,one_minus_confidence,delta,0.5,0.0,25
